'companies then users can manage the user digital identities','improve the security of the IT services','end-users can have privacy and control over their digital identity','enabling organizations then users to manage identities where data protection improve systems security'
0.381007581949234,0.237382709980011,0.3345734179019928,0.37850937247276306
0.381007581949234,0.237382709980011,0.3345734179019928,0.37850937247276306
0.381007581949234,0.237382709980011,0.3345734179019928,0.37850937247276306
0.381007581949234,0.237382709980011,0.3345734179019928,0.37850937247276306
0.33504074811935425,0.23128385841846466,0.22883854806423187,0.33545374870300293
0.33504074811935425,0.23128385841846466,0.22883854806423187,0.33545374870300293
0.33504074811935425,0.23128385841846466,0.22883854806423187,0.33545374870300293
0.33504074811935425,0.23128385841846466,0.22883854806423187,0.33545374870300293
0.33504074811935425,0.23128385841846466,0.22883854806423187,0.33545374870300293
0.35348957777023315,0.21732577681541443,0.26074373722076416,0.36342018842697144
0.35348957777023315,0.21732577681541443,0.26074373722076416,0.36342018842697144
0.35348957777023315,0.21732577681541443,0.26074373722076416,0.36342018842697144
0.35348957777023315,0.21732577681541443,0.26074373722076416,0.36342018842697144
0.35348957777023315,0.21732577681541443,0.26074373722076416,0.36342018842697144
0.3595048189163208,0.21921446919441223,0.2849298417568207,0.3764958679676056
0.354093074798584,0.22932109236717224,0.2863498330116272,0.37522992491722107
0.354093074798584,0.22932109236717224,0.2863498330116272,0.37522992491722107
0.354093074798584,0.22932109236717224,0.2863498330116272,0.37522992491722107
0.354093074798584,0.22932109236717224,0.2863498330116272,0.37522992491722107
0.354093074798584,0.22932109236717224,0.2863498330116272,0.37522992491722107
0.354093074798584,0.22932109236717224,0.2863498330116272,0.37522992491722107
0.354093074798584,0.22932109236717224,0.2863498330116272,0.37522992491722107
0.354093074798584,0.22932109236717224,0.2863498330116272,0.37522992491722107
0.354093074798584,0.22932109236717224,0.2863498330116272,0.37522992491722107
0.354093074798584,0.22932109236717224,0.2863498330116272,0.37522992491722107
0.354093074798584,0.22932109236717224,0.2863498330116272,0.37522992491722107
0.354093074798584,0.22932109236717224,0.2863498330116272,0.37522992491722107
